,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
1,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9569058418273926,1111.7966094017029,GCLSTM
2,monte,STGCN,0.5,rand,4,12,linear,50,1.1677008867263794,299.6162884235382,GCLSTM
3,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9597548842430116,1118.9696509838104,GCLSTM
4,monte,STGCN,0.5,rand,4,12,linear,50,1.1540396213531494,378.1700088977814,GCLSTM
5,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9623254537582396,1081.8947496414185,GCLSTM
6,monte,STGCN,0.5,rand,4,12,linear,50,1.1526871919631958,239.30977773666385,GCLSTM
7,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9635860919952391,1037.6051049232483,GCLSTM
8,monte,STGCN,0.5,rand,4,12,linear,50,1.2089446783065796,251.9841957092285,GCLSTM
9,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9609374403953552,1156.595338344574,GCLSTM
10,monte,STGCN,0.5,rand,4,12,linear,50,1.1810539960861206,407.4212417602539,GCLSTM
11,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.966373860836029,1088.982667207718,GCLSTM
12,monte,STGCN,0.5,rand,4,12,linear,50,1.0367120504379272,443.27187991142273,GCLSTM
13,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.964051365852356,883.7918236255646,GCLSTM
14,monte,STGCN,0.5,rand,4,12,linear,50,1.073170185089111,217.42733907699585,GCLSTM
15,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9586422443389891,1055.339322566986,GCLSTM
16,monte,STGCN,0.5,rand,4,12,linear,50,1.173208713531494,574.8899269104004,GCLSTM
17,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9579654932022096,947.291570186615,GCLSTM
18,monte,STGCN,0.5,rand,4,12,linear,50,0.9780381321907043,836.2427883148193,GCLSTM
19,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9722731113433838,622.5581476688385,GCLSTM
20,monte,STGCN,0.5,rand,4,12,linear,50,1.058165192604065,665.7771253585815,GCLSTM
21,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9639407992362976,554.9844505786896,GCLSTM
22,monte,STGCN,0.5,rand,4,12,linear,50,1.0071818828582764,718.7264070510864,GCLSTM
23,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9820494055747986,724.6769433021545,GCLSTM
24,monte,STGCN,0.5,rand,4,12,linear,50,1.1505272388458252,905.0700924396516,GCLSTM
25,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9532136917114258,539.7908699512482,GCLSTM
26,monte,STGCN,0.5,rand,4,12,linear,50,1.098561406135559,789.2716670036316,GCLSTM
27,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9723048806190492,617.0267465114594,GCLSTM
28,monte,STGCN,0.5,rand,4,12,linear,50,1.1100209951400757,700.2335395812988,GCLSTM
29,monte,IT-STGCN,0.5,rand,4,12,linear,50,0.9603543281555176,659.6943981647491,GCLSTM
