,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model,dataset
47,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.8159922361373901,723.4290344715118,EvolveGCNH,wikimath
48,STGCN,0.5982283238102543,block,8,12,linear,50,0.8436073064804077,420.7056419849396,EvolveGCNH,wikimath
49,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.8161386847496033,584.9693551063538,EvolveGCNH,wikimath
50,STGCN,0.5982283238102543,block,8,12,linear,50,0.8327082395553589,381.49972224235535,EvolveGCNH,wikimath
51,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.8389714956283569,611.9785692691803,EvolveGCNH,wikimath
52,STGCN,0.5982283238102543,block,8,12,linear,50,0.8034186363220215,266.13021206855774,EvolveGCNH,wikimath
53,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.827619731426239,696.3544147014618,EvolveGCNH,wikimath
54,STGCN,0.5982283238102543,block,8,12,linear,50,0.7856519818305969,624.5517339706421,EvolveGCNH,wikimath
55,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.822996199131012,905.324348449707,EvolveGCNH,wikimath
56,STGCN,0.5982283238102543,block,8,12,linear,50,0.9399315118789672,656.1982674598694,EvolveGCNH,wikimath
57,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.9531019926071168,878.8958241939545,EvolveGCNH,wikimath
58,STGCN,0.5982283238102543,block,8,12,linear,50,1.007142424583435,721.2491025924683,EvolveGCNH,wikimath
59,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.8012252449989319,865.6653008460999,EvolveGCNH,wikimath
0,STGCN,0.5982283238102543,block,8,12,linear,50,0.7506604790687561,701.9560744762421,EvolveGCNO,wikimath
1,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.765748143196106,1484.3824305534365,EvolveGCNO,wikimath
2,STGCN,0.5982283238102543,block,8,12,linear,50,0.7665132284164429,1495.2494115829468,EvolveGCNO,wikimath
3,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7583067417144775,1839.4566435813904,EvolveGCNO,wikimath
4,STGCN,0.5982283238102543,block,8,12,linear,50,0.7468202710151672,1861.4188804626465,EvolveGCNO,wikimath
5,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7607654929161072,1997.89848613739,EvolveGCNO,wikimath
6,STGCN,0.5982283238102543,block,8,12,linear,50,0.775531530380249,1769.293466091156,EvolveGCNO,wikimath
7,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.760021448135376,1902.4775676727293,EvolveGCNO,wikimath
8,STGCN,0.5982283238102543,block,8,12,linear,50,0.7386317849159241,1671.3577637672424,EvolveGCNO,wikimath
9,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7693750262260437,2026.5309042930603,EvolveGCNO,wikimath
10,STGCN,0.5982283238102543,block,8,12,linear,50,0.8063511848449707,1549.8902788162231,EvolveGCNO,wikimath
11,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7695598006248474,2022.444340467453,EvolveGCNO,wikimath
12,STGCN,0.5982283238102543,block,8,12,linear,50,0.7707769274711609,1728.4096722602844,EvolveGCNO,wikimath
13,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7517582178115845,2094.361070394516,EvolveGCNO,wikimath
14,STGCN,0.5982283238102543,block,8,12,linear,50,0.8151257634162903,1456.038927078247,EvolveGCNO,wikimath
15,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.8206230401992798,2058.400639295578,EvolveGCNO,wikimath
16,STGCN,0.5982283238102543,block,8,12,linear,50,0.8502188324928284,1755.3315002918243,EvolveGCNO,wikimath
17,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7772676944732666,2180.9333560466766,EvolveGCNO,wikimath
18,STGCN,0.5982283238102543,block,8,12,linear,50,0.7472293972969055,1918.700490951538,EvolveGCNO,wikimath
19,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.8102925419807434,2132.850748062134,EvolveGCNO,wikimath
20,STGCN,0.5982283238102543,block,8,12,linear,50,0.7998873591423035,1920.3809742927551,EvolveGCNO,wikimath
21,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7617474794387817,1851.661291360855,EvolveGCNO,wikimath
22,STGCN,0.5982283238102543,block,8,12,linear,50,0.7714309692382812,1767.325041055679,EvolveGCNO,wikimath
23,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7529608011245728,1913.972561120987,EvolveGCNO,wikimath
24,STGCN,0.5982283238102543,block,8,12,linear,50,0.87743079662323,1701.9756133556366,EvolveGCNO,wikimath
25,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7375302910804749,1951.1209831237795,EvolveGCNO,wikimath
26,STGCN,0.5982283238102543,block,8,12,linear,50,0.7693477869033813,1728.1992328166962,EvolveGCNO,wikimath
27,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7543034553527832,1941.2007672786715,EvolveGCNO,wikimath
28,STGCN,0.5982283238102543,block,8,12,linear,50,0.7719677686691284,1598.7342505455017,EvolveGCNO,wikimath
29,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7439764738082886,1934.9241297245023,EvolveGCNO,wikimath
30,STGCN,0.5982283238102543,block,8,12,linear,50,0.7606887221336365,1580.8713862895966,EvolveGCNO,wikimath
31,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7580584287643433,1938.206035375595,EvolveGCNO,wikimath
32,STGCN,0.5982283238102543,block,8,12,linear,50,0.8105034232139587,1682.0432968139648,EvolveGCNO,wikimath
33,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7810982465744019,1711.1124529838562,EvolveGCNO,wikimath
34,STGCN,0.5982283238102543,block,8,12,linear,50,0.8035311102867126,507.6729457378388,EvolveGCNO,wikimath
35,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7425277233123779,879.0882959365845,EvolveGCNO,wikimath
36,STGCN,0.5982283238102543,block,8,12,linear,50,0.783423662185669,478.2676746845245,EvolveGCNO,wikimath
37,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7503105401992798,740.4367852210999,EvolveGCNO,wikimath
38,STGCN,0.5982283238102543,block,8,12,linear,50,0.7664392590522766,499.8331899642944,EvolveGCNO,wikimath
39,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.763441264629364,766.1304211616516,EvolveGCNO,wikimath
40,STGCN,0.5982283238102543,block,8,12,linear,50,0.743329644203186,489.8891115188599,EvolveGCNO,wikimath
41,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7642870545387268,852.3399980068207,EvolveGCNO,wikimath
42,STGCN,0.5982283238102543,block,8,12,linear,50,0.8735718727111816,476.4344735145569,EvolveGCNO,wikimath
43,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7715941667556763,849.2719469070435,EvolveGCNO,wikimath
44,STGCN,0.5982283238102543,block,8,12,linear,50,0.7864276766777039,712.5082414150238,EvolveGCNO,wikimath
45,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7404226064682007,836.2367932796478,EvolveGCNO,wikimath
46,STGCN,0.5982283238102543,block,8,12,linear,50,0.7321872711181641,258.8698785305023,EvolveGCNO,wikimath
47,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7654553651809692,821.3349976539612,EvolveGCNO,wikimath
48,STGCN,0.5982283238102543,block,8,12,linear,50,0.7833596467971802,698.4440865516663,EvolveGCNO,wikimath
49,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7705023884773254,826.8184847831726,EvolveGCNO,wikimath
50,STGCN,0.5982283238102543,block,8,12,linear,50,0.7698834538459778,314.572744846344,EvolveGCNO,wikimath
51,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7545215487480164,849.6350989341736,EvolveGCNO,wikimath
52,STGCN,0.5982283238102543,block,8,12,linear,50,0.8149242401123047,466.836172580719,EvolveGCNO,wikimath
53,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7969070076942444,731.0697138309479,EvolveGCNO,wikimath
54,STGCN,0.5982283238102543,block,8,12,linear,50,0.7936720848083496,473.9152009487152,EvolveGCNO,wikimath
55,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7515851855278015,701.4008741378784,EvolveGCNO,wikimath
56,STGCN,0.5982283238102543,block,8,12,linear,50,0.7461122870445251,354.4434130191803,EvolveGCNO,wikimath
57,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7443830370903015,740.5667245388031,EvolveGCNO,wikimath
58,STGCN,0.5982283238102543,block,8,12,linear,50,0.7512061595916748,598.5637748241425,EvolveGCNO,wikimath
59,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7433865666389465,839.7686939239502,EvolveGCNO,wikimath
0,STGCN,0.5982283238102543,block,8,12,linear,50,0.7281842231750488,3622.726859092712,TGCN,wikimath
1,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7700220942497253,6101.783516168594,TGCN,wikimath
2,STGCN,0.5982283238102543,block,8,12,linear,50,0.7081727981567383,6583.196468114853,TGCN,wikimath
3,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.725313127040863,6481.544662237167,TGCN,wikimath
4,STGCN,0.5982283238102543,block,8,12,linear,50,0.7427821159362793,6648.751296758652,TGCN,wikimath
5,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7609245181083679,6979.351284265518,TGCN,wikimath
6,STGCN,0.5982283238102543,block,8,12,linear,50,0.776889979839325,6395.473033905029,TGCN,wikimath
7,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7398781180381775,6271.144248485565,TGCN,wikimath
8,STGCN,0.5982283238102543,block,8,12,linear,50,0.7620441913604736,6179.557810544968,TGCN,wikimath
9,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7050468325614929,5912.962294816971,TGCN,wikimath
10,STGCN,0.5982283238102543,block,8,12,linear,50,0.7190272808074951,1797.5741209983826,TGCN,wikimath
11,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7429052591323853,1866.285412788391,TGCN,wikimath
12,STGCN,0.5982283238102543,block,8,12,linear,50,0.7513641119003296,1672.644724369049,TGCN,wikimath
13,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7930329442024231,2130.82932972908,TGCN,wikimath
14,STGCN,0.5982283238102543,block,8,12,linear,50,0.7736549973487854,1716.7139461040497,TGCN,wikimath
15,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7273386120796204,1965.419678211212,TGCN,wikimath
16,STGCN,0.5982283238102543,block,8,12,linear,50,0.717993974685669,1623.3530085086825,TGCN,wikimath
17,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7722115516662598,1825.8088784217837,TGCN,wikimath
18,STGCN,0.5982283238102543,block,8,12,linear,50,0.7535432577133179,1511.3854835033417,TGCN,wikimath
19,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7206594944000244,1665.7068967819214,TGCN,wikimath
20,STGCN,0.5982283238102543,block,8,12,linear,50,0.7198355793952942,1600.243552684784,TGCN,wikimath
21,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7332465052604675,1917.0173263549805,TGCN,wikimath
22,STGCN,0.5982283238102543,block,8,12,linear,50,0.7439258098602295,1449.5322229862213,TGCN,wikimath
23,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7411390542984009,1903.240330696106,TGCN,wikimath
24,STGCN,0.5982283238102543,block,8,12,linear,50,0.7251744866371155,1433.367961883545,TGCN,wikimath
25,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7728341817855835,1999.3516454696653,TGCN,wikimath
26,STGCN,0.5982283238102543,block,8,12,linear,50,0.7204598188400269,1722.689015865326,TGCN,wikimath
27,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7423904538154602,2310.243643760681,TGCN,wikimath
28,STGCN,0.5982283238102543,block,8,12,linear,50,0.7095510959625244,2087.3430268764496,TGCN,wikimath
29,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.700082004070282,2046.5638859272003,TGCN,wikimath
30,STGCN,0.5982283238102543,block,8,12,linear,50,0.8346138596534729,1774.5709192752838,TGCN,wikimath
31,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7416305541992188,2085.2048971652985,TGCN,wikimath
32,STGCN,0.5982283238102543,block,8,12,linear,50,0.7152157425880432,1725.4811985492706,TGCN,wikimath
33,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7739930152893066,2167.009818553925,TGCN,wikimath
34,STGCN,0.5982283238102543,block,8,12,linear,50,0.7273509502410889,2002.888112783432,TGCN,wikimath
35,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7281572818756104,1748.940782546997,TGCN,wikimath
36,STGCN,0.5982283238102543,block,8,12,linear,50,0.7686305642127991,1638.2826008796692,TGCN,wikimath
37,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7577415108680725,2537.4808638095856,TGCN,wikimath
38,STGCN,0.5982283238102543,block,8,12,linear,50,0.7552817463874817,1816.3934848308563,TGCN,wikimath
39,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7400992512702942,2320.861902952194,TGCN,wikimath
40,STGCN,0.5982283238102543,block,8,12,linear,50,0.7460070848464966,2027.4238572120669,TGCN,wikimath
41,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.9497079849243164,2218.576873779297,TGCN,wikimath
42,STGCN,0.5982283238102543,block,8,12,linear,50,0.7244712710380554,1728.1701350212095,TGCN,wikimath
43,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.724544882774353,1987.7517492771149,TGCN,wikimath
44,STGCN,0.5982283238102543,block,8,12,linear,50,0.8288617134094238,1942.060661315918,TGCN,wikimath
45,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7109163403511047,1849.224087238312,TGCN,wikimath
46,STGCN,0.5982283238102543,block,8,12,linear,50,0.7344809174537659,1576.8890917301178,TGCN,wikimath
47,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7493637800216675,2069.763657808304,TGCN,wikimath
48,STGCN,0.5982283238102543,block,8,12,linear,50,0.7324088215827942,2253.8138699531555,TGCN,wikimath
49,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7481877207756042,2435.004131793976,TGCN,wikimath
50,STGCN,0.5982283238102543,block,8,12,linear,50,0.7261801958084106,1811.9335169792173,TGCN,wikimath
51,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7550292015075684,2342.008559942245,TGCN,wikimath
52,STGCN,0.5982283238102543,block,8,12,linear,50,0.7179520130157471,1880.7760198116305,TGCN,wikimath
53,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.74451744556427,2061.6954860687256,TGCN,wikimath
54,STGCN,0.5982283238102543,block,8,12,linear,50,0.8691969513893127,2066.0041229724884,TGCN,wikimath
55,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7637651562690735,2400.8243446350098,TGCN,wikimath
56,STGCN,0.5982283238102543,block,8,12,linear,50,0.7365449070930481,1863.1912977695465,TGCN,wikimath
57,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7357476353645325,1859.5858163833616,TGCN,wikimath
58,STGCN,0.5982283238102543,block,8,12,linear,50,0.813781201839447,1472.3765897750854,TGCN,wikimath
59,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.7305209636688232,1980.6246552467344,TGCN,wikimath
0,STGCN,0.5982283238102543,block,8,12,linear,50,0.6163384318351746,1145.162594795227,DCRNN,wikimath
1,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.5924072265625,1129.2664952278135,DCRNN,wikimath
2,STGCN,0.5982283238102543,block,8,12,linear,50,0.6272738575935364,1241.410878419876,DCRNN,wikimath
3,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6038771867752075,1080.05832362175,DCRNN,wikimath
4,STGCN,0.5982283238102543,block,8,12,linear,50,0.629590630531311,964.2979755401612,DCRNN,wikimath
5,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.5868837833404541,1222.7580416202543,DCRNN,wikimath
6,STGCN,0.5982283238102543,block,8,12,linear,50,0.6092041730880737,827.6762590408325,DCRNN,wikimath
7,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.5966666340827942,1396.1710612773895,DCRNN,wikimath
8,STGCN,0.5982283238102543,block,8,12,linear,50,0.5983113050460815,830.1919929981232,DCRNN,wikimath
9,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6174285411834717,1149.2437405586245,DCRNN,wikimath
10,STGCN,0.5982283238102543,block,8,12,linear,50,0.6006575226783752,792.3165836334229,DCRNN,wikimath
11,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6038287878036499,1257.1419281959534,DCRNN,wikimath
12,STGCN,0.5982283238102543,block,8,12,linear,50,0.63744056224823,888.7636241912842,DCRNN,wikimath
13,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6078498959541321,819.5994811058044,DCRNN,wikimath
14,STGCN,0.5982283238102543,block,8,12,linear,50,0.6139951944351196,534.8503904342651,DCRNN,wikimath
15,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6062120795249939,873.1510665416718,DCRNN,wikimath
16,STGCN,0.5982283238102543,block,8,12,linear,50,0.6051049828529358,474.06548142433167,DCRNN,wikimath
17,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6071653366088867,932.1483676433564,DCRNN,wikimath
18,STGCN,0.5982283238102543,block,8,12,linear,50,0.6084560751914978,530.8695156574249,DCRNN,wikimath
19,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.5940483808517456,836.06560587883,DCRNN,wikimath
20,STGCN,0.5982283238102543,block,8,12,linear,50,0.6127378940582275,617.297828912735,DCRNN,wikimath
21,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6004441380500793,688.3759880065918,DCRNN,wikimath
22,STGCN,0.5982283238102543,block,8,12,linear,50,0.6383037567138672,500.5473608970642,DCRNN,wikimath
23,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6288354992866516,687.4889860153198,DCRNN,wikimath
24,STGCN,0.5982283238102543,block,8,12,linear,50,0.6127732396125793,490.7222888469696,DCRNN,wikimath
25,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6156680583953857,864.974770784378,DCRNN,wikimath
26,STGCN,0.5982283238102543,block,8,12,linear,50,0.6079909205436707,853.5228002071381,DCRNN,wikimath
27,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6093320250511169,1401.4026226997375,DCRNN,wikimath
28,STGCN,0.5982283238102543,block,8,12,linear,50,0.612263560295105,675.6419818401337,DCRNN,wikimath
29,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6146945953369141,935.7078309059144,DCRNN,wikimath
30,STGCN,0.5982283238102543,block,8,12,linear,50,0.6126781702041626,683.9363205432892,DCRNN,wikimath
31,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.5964726209640503,1572.2002692222595,DCRNN,wikimath
32,STGCN,0.5982283238102543,block,8,12,linear,50,0.6368186473846436,905.720948457718,DCRNN,wikimath
33,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6091530323028564,1119.9026701450348,DCRNN,wikimath
34,STGCN,0.5982283238102543,block,8,12,linear,50,0.6033712029457092,624.5007691383362,DCRNN,wikimath
35,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6129487752914429,1398.2328486442566,DCRNN,wikimath
36,STGCN,0.5982283238102543,block,8,12,linear,50,0.6222916841506958,501.60597681999207,DCRNN,wikimath
37,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6094440221786499,1195.3941371440887,DCRNN,wikimath
38,STGCN,0.5982283238102543,block,8,12,linear,50,0.6096571087837219,851.1289346218109,DCRNN,wikimath
39,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6169161200523376,1011.3310401439668,DCRNN,wikimath
40,STGCN,0.5982283238102543,block,8,12,linear,50,0.63603675365448,991.8055064678192,DCRNN,wikimath
41,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6191739439964294,1353.8630876541138,DCRNN,wikimath
42,STGCN,0.5982283238102543,block,8,12,linear,50,0.6275835037231445,959.6804699897766,DCRNN,wikimath
43,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6189135313034058,1311.036269903183,DCRNN,wikimath
44,STGCN,0.5982283238102543,block,8,12,linear,50,0.6166002154350281,394.576807975769,DCRNN,wikimath
45,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.5917474627494812,1347.846862077713,DCRNN,wikimath
46,STGCN,0.5982283238102543,block,8,12,linear,50,0.6161857843399048,812.0615992546082,DCRNN,wikimath
47,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.614887535572052,985.4312281608582,DCRNN,wikimath
48,STGCN,0.5982283238102543,block,8,12,linear,50,0.5978665947914124,803.1134941577911,DCRNN,wikimath
49,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6090003252029419,1093.778091430664,DCRNN,wikimath
50,STGCN,0.5982283238102543,block,8,12,linear,50,0.6132241487503052,651.5977435112,DCRNN,wikimath
51,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6304044723510742,1093.4632182121277,DCRNN,wikimath
52,STGCN,0.5982283238102543,block,8,12,linear,50,0.6328957676887512,503.5718069076538,DCRNN,wikimath
53,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6103948950767517,954.0317425727844,DCRNN,wikimath
54,STGCN,0.5982283238102543,block,8,12,linear,50,0.6238048672676086,261.9149794578552,DCRNN,wikimath
55,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6047823429107666,1050.4821317195892,DCRNN,wikimath
56,STGCN,0.5982283238102543,block,8,12,linear,50,0.6289044618606567,237.277289390564,DCRNN,wikimath
57,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6036174893379211,1096.1334936618805,DCRNN,wikimath
58,STGCN,0.5982283238102543,block,8,12,linear,50,0.6113265752792358,514.5854456424713,DCRNN,wikimath
59,IT-STGCN,0.5982283238102543,block,8,12,linear,50,0.6134419441223145,1174.6093571186066,DCRNN,wikimath
