,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
48,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9856471419334412,468.56565165519714,GConvGRU
49,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.139359712600708,431.0131649971008,GConvGRU
50,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.3330821990966797,250.93300461769104,GConvGRU
51,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.5348803997039795,517.0650703907013,GConvGRU
52,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.934273898601532,561.9035618305206,GConvGRU
53,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9419603943824768,640.3813517093658,GConvGRU
54,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0276433229446411,605.386236667633,GConvGRU
55,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.1151655912399292,708.3682296276093,GConvGRU
56,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9846464395523072,287.97178292274475,GConvGRU
57,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.0994631052017212,416.8724637031555,GConvGRU
58,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.3761743307113647,445.1469664573669,GConvGRU
59,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.5900914669036863,274.5897707939148,GConvGRU
60,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.934848129749298,704.9804131984711,GConvGRU
61,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.942361295223236,730.4091675281525,GConvGRU
62,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0129386186599731,719.7791821956635,GConvGRU
63,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.1420385837554932,663.6323988437653,GConvGRU
64,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9918188452720642,574.8575448989868,GConvGRU
65,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.1461175680160522,489.1985132694245,GConvGRU
66,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.329575538635254,241.5001854896545,GConvGRU
67,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.637423038482666,499.4685432910919,GConvGRU
68,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.936207115650177,567.7405588626862,GConvGRU
69,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9424033164978028,478.333336353302,GConvGRU
70,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0293521881103516,456.2212066650391,GConvGRU
71,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.108638048171997,689.8986823558807,GConvGRU
72,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9850590229034424,405.8754804134369,GConvGRU
73,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.1055039167404177,363.0447130203247,GConvGRU
74,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.3640912771224976,752.1898636817932,GConvGRU
75,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.5566956996917725,638.0075175762177,GConvGRU
76,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9357635974884032,677.7507598400116,GConvGRU
77,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9412002563476562,641.1421222686768,GConvGRU
78,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0403921604156494,1207.504406929016,GConvGRU
79,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.1335915327072144,911.6057543754578,GConvGRU
80,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.976110577583313,559.4918549060822,GConvGRU
81,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.0872175693511963,419.07894372940063,GConvGRU
82,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.3817198276519775,359.8136558532715,GConvGRU
