,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model,dataset
0,STGCN,0.8,rand,8,12,linear,50,1.744389533996582,6921.207116603851,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2398093938827517,52446.3891108036,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.6729590892791748,7040.880433320999,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2180935144424438,43765.13445782661,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.618652582168579,6543.138901233673,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2621710300445557,42640.54193997383,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.5313622951507568,7316.716649770737,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2394152879714966,40677.09730815888,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.7667237520217896,6618.154377222061,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2241071462631226,44361.04118275642,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,2.0587801933288574,7994.033087491989,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.246156096458435,38733.86910820007,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.6323810815811155,7004.493185758591,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2188467979431152,40804.06361937523,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.9245105981826784,6545.062733650208,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2577377557754517,49263.99226307869,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.7361764907836914,7744.5543801784515,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.255884289741516,38005.01448631287,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.525086760520935,6999.543191432953,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2160322666168213,41562.85768699646,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.4852356910705566,7677.39991402626,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2392847537994385,38764.41768074036,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.847140312194824,5886.828314304352,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.25951886177063,43271.0747013092,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.833158016204834,8192.861404418945,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2318519353866575,42834.85709929466,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.4885072708129885,6869.763546943665,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2614091634750366,50691.29077625275,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.5151535272598269,6594.713742017746,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2272186279296875,42224.54910564423,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.8580049276351929,6226.343257665634,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2366513013839722,38743.27971601486,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.7756288051605225,7544.846277713776,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.246030569076538,44719.963346242905,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.5460284948349,7083.12195110321,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2449363470077517,41086.937203645706,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.7812902927398682,6584.860335350037,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2844221591949463,39631.04307937622,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.534007906913757,6014.566995620728,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.259345531463623,41278.799437999725,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.9589613676071167,6435.587979078293,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.257590889930725,42119.91101670265,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.7743656635284424,6518.672289609909,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.238131046295166,43538.90911459923,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.7844682931900024,7195.408036708832,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2557469606399536,43168.02310633659,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.6752886772155762,10792.93617105484,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.3024715185165403,61685.69021272659,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.789378643035889,8814.174614667892,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.23048996925354,68667.0981760025,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.6872550249099731,23027.667422294617,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2347170114517212,82125.42693400383,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.6922959089279177,1761.6561169624329,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2641957998275757,23861.88712620735,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.5186012983322144,2604.084574699402,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2779878377914429,23636.189890146252,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.685660719871521,2289.484539270401,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.242938995361328,19357.363629579544,DyGrEncoder,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.390813946723938,2099.6524746418,DyGrEncoder,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.2334996461868286,21452.46842432022,DyGrEncoder,windmillsmall
