,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
18588,chickenpox,STGCN,0.3,rand,4,32.0,linear,50.0,1.066098690032959,25.893606901168823,EvolveGCNO
18589,chickenpox,STGCN,0.8,rand,4,32.0,linear,50.0,1.133752703666687,29.42022490501404,EvolveGCNO
18590,chickenpox,IT-STGCN,0.3,rand,4,32.0,linear,50.0,1.012130856513977,42.33903288841248,EvolveGCNO
18591,chickenpox,IT-STGCN,0.8,rand,4,32.0,linear,50.0,1.2122920751571655,41.97079372406006,EvolveGCNO
18592,chickenpox,STGCN,0.3,rand,4,32.0,linear,50.0,1.054521918296814,20.946827173233032,EvolveGCNO
18593,chickenpox,STGCN,0.8,rand,4,32.0,linear,50.0,1.1400353908538818,21.593950748443604,EvolveGCNO
18594,chickenpox,IT-STGCN,0.3,rand,4,32.0,linear,50.0,0.987981617450714,39.74667143821716,EvolveGCNO
18595,chickenpox,IT-STGCN,0.8,rand,4,32.0,linear,50.0,1.1983556747436523,58.247759103775024,EvolveGCNO
18596,chickenpox,STGCN,0.3,rand,4,32.0,linear,50.0,1.056545972824097,35.19943189620972,EvolveGCNO
18597,chickenpox,STGCN,0.8,rand,4,32.0,linear,50.0,1.1709494590759275,30.43473744392395,EvolveGCNO
18598,chickenpox,IT-STGCN,0.3,rand,4,32.0,linear,50.0,0.9905218482017516,57.50020241737366,EvolveGCNO
18599,chickenpox,IT-STGCN,0.8,rand,4,32.0,linear,50.0,1.173916578292847,54.8056058883667,EvolveGCNO
18600,chickenpox,STGCN,0.3,rand,4,32.0,linear,50.0,1.0418633222579956,30.93564391136169,EvolveGCNO
18601,chickenpox,STGCN,0.8,rand,4,32.0,linear,50.0,1.2322088479995728,31.0185661315918,EvolveGCNO
18602,chickenpox,IT-STGCN,0.3,rand,4,32.0,linear,50.0,0.995921790599823,52.32236838340759,EvolveGCNO
18603,chickenpox,IT-STGCN,0.8,rand,4,32.0,linear,50.0,1.2028542757034302,42.54269981384277,EvolveGCNO
18604,chickenpox,STGCN,0.3,rand,4,32.0,linear,50.0,1.0514371395111084,25.140127658844,EvolveGCNO
18605,chickenpox,STGCN,0.8,rand,4,32.0,linear,50.0,1.348825454711914,23.39756679534912,EvolveGCNO
18606,chickenpox,IT-STGCN,0.3,rand,4,32.0,linear,50.0,0.9833749532699584,34.85682225227356,EvolveGCNO
18607,chickenpox,IT-STGCN,0.8,rand,4,32.0,linear,50.0,1.1370426416397097,36.17856097221375,EvolveGCNO
18608,chickenpox,STGCN,0.3,rand,4,32.0,linear,50.0,1.0381526947021484,22.993523597717285,EvolveGCNO
18609,chickenpox,STGCN,0.8,rand,4,32.0,linear,50.0,1.2615550756454468,23.58627438545227,EvolveGCNO
18610,chickenpox,IT-STGCN,0.3,rand,4,32.0,linear,50.0,0.994269609451294,32.258472204208374,EvolveGCNO
18611,chickenpox,IT-STGCN,0.8,rand,4,32.0,linear,50.0,1.1385546922683716,62.93942093849182,EvolveGCNO
18612,chickenpox,STGCN,0.3,rand,4,32.0,linear,50.0,1.0612163543701172,34.542771339416504,EvolveGCNO
18613,chickenpox,STGCN,0.8,rand,4,32.0,linear,50.0,1.2060999870300293,34.341025829315186,EvolveGCNO
18614,chickenpox,IT-STGCN,0.3,rand,4,32.0,linear,50.0,0.9944044947624208,59.74859976768494,EvolveGCNO
18615,chickenpox,IT-STGCN,0.8,rand,4,32.0,linear,50.0,1.2095667123794556,57.50186729431152,EvolveGCNO
18616,chickenpox,STGCN,0.3,rand,4,32.0,linear,50.0,1.0532125234603882,29.74840521812439,EvolveGCNO
18617,chickenpox,STGCN,0.8,rand,4,32.0,linear,50.0,1.1861485242843628,30.08353352546692,EvolveGCNO
18618,chickenpox,IT-STGCN,0.3,rand,4,32.0,linear,50.0,1.0233100652694702,44.96059536933899,EvolveGCNO
18619,chickenpox,IT-STGCN,0.8,rand,4,32.0,linear,50.0,1.185365915298462,44.5019690990448,EvolveGCNO
18620,chickenpox,STGCN,0.3,rand,4,32.0,linear,50.0,1.0378649234771729,22.334723949432373,EvolveGCNO
18621,chickenpox,STGCN,0.8,rand,4,32.0,linear,50.0,1.4128609895706177,22.20423984527588,EvolveGCNO
18622,chickenpox,IT-STGCN,0.3,rand,4,32.0,linear,50.0,0.9937229752540588,37.62056303024292,EvolveGCNO
18623,chickenpox,IT-STGCN,0.8,rand,4,32.0,linear,50.0,1.1343995332717896,36.42229342460632,EvolveGCNO
18624,chickenpox,STGCN,0.3,rand,4,32.0,linear,50.0,1.0409328937530518,22.74211859703064,EvolveGCNO
18625,chickenpox,STGCN,0.8,rand,4,32.0,linear,50.0,1.2074798345565796,21.075534105300903,EvolveGCNO
18626,chickenpox,IT-STGCN,0.3,rand,4,32.0,linear,50.0,1.0035032033920288,37.30653643608093,EvolveGCNO
18627,chickenpox,IT-STGCN,0.8,rand,4,32.0,linear,50.0,1.3189117908477783,65.23381233215332,EvolveGCNO
18628,chickenpox,STGCN,0.3,rand,4,32.0,linear,50.0,1.0537173748016355,32.23678183555603,EvolveGCNO
18629,chickenpox,STGCN,0.8,rand,4,32.0,linear,50.0,1.1873208284378052,34.92551851272583,EvolveGCNO
18630,chickenpox,IT-STGCN,0.3,rand,4,32.0,linear,50.0,1.024886965751648,55.46268820762634,EvolveGCNO
18631,chickenpox,IT-STGCN,0.8,rand,4,32.0,linear,50.0,1.0955731868743896,55.000136375427246,EvolveGCNO
18632,chickenpox,STGCN,0.3,rand,4,32.0,linear,50.0,1.0549193620681765,32.09367609024048,EvolveGCNO
18633,chickenpox,STGCN,0.8,rand,4,32.0,linear,50.0,1.1160314083099363,29.74048900604248,EvolveGCNO
18634,chickenpox,IT-STGCN,0.3,rand,4,32.0,linear,50.0,0.971951961517334,47.05408072471619,EvolveGCNO
18635,chickenpox,IT-STGCN,0.8,rand,4,32.0,linear,50.0,1.189074158668518,46.397337436676025,EvolveGCNO
18636,chickenpox,STGCN,0.3,rand,4,32.0,linear,50.0,1.053528070449829,22.949405670166016,EvolveGCNO
18637,chickenpox,STGCN,0.8,rand,4,32.0,linear,50.0,1.3090784549713137,25.952598333358765,EvolveGCNO
18638,chickenpox,IT-STGCN,0.3,rand,4,32.0,linear,50.0,1.0174686908721924,36.530779123306274,EvolveGCNO
18639,chickenpox,IT-STGCN,0.8,rand,4,32.0,linear,50.0,1.2257273197174072,41.04848456382752,EvolveGCNO
18820,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1665077209472656,32.71839475631714,EvolveGCNO
18821,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0370354652404783,86.03949403762817,EvolveGCNO
18822,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.128284573554993,32.14258551597595,EvolveGCNO
18823,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0045701265335083,73.34105157852173,EvolveGCNO
18824,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1346588134765625,34.461169719696045,EvolveGCNO
18825,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0266900062561035,81.19210839271545,EvolveGCNO
18826,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1251806020736694,32.286556005477905,EvolveGCNO
18827,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0446516275405884,84.76821088790894,EvolveGCNO
18828,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1072205305099487,30.32019805908203,EvolveGCNO
18829,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.033465027809143,38.00760507583618,EvolveGCNO
18830,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1585849523544312,21.854263305664062,EvolveGCNO
18831,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0173118114471436,41.25577139854431,EvolveGCNO
18832,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.167021870613098,20.370673656463623,EvolveGCNO
18833,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0247269868850708,40.33465433120728,EvolveGCNO
18834,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.10823392868042,31.26600217819214,EvolveGCNO
18835,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0115710496902466,105.65754795074464,EvolveGCNO
18836,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.0916789770126345,33.28792405128479,EvolveGCNO
18837,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0167633295059204,85.80546641349792,EvolveGCNO
18838,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1753525733947754,31.92392110824585,EvolveGCNO
18839,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.002599000930786,71.12163186073303,EvolveGCNO
18840,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1669893264770508,32.59219145774841,EvolveGCNO
18841,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0353200435638428,88.44791984558105,EvolveGCNO
18842,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1558021306991575,32.29085850715637,EvolveGCNO
18843,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.031456708908081,81.4963219165802,EvolveGCNO
18844,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1319340467453003,31.242269277572632,EvolveGCNO
18845,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0210362672805786,38.5172336101532,EvolveGCNO
18846,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1472395658493042,20.572763442993164,EvolveGCNO
18847,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.03844952583313,40.23449158668518,EvolveGCNO
18848,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1139302253723145,20.37274599075317,EvolveGCNO
18849,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0194216966629028,41.39552068710327,EvolveGCNO
18850,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.176411509513855,30.196387767791748,EvolveGCNO
18851,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.023713231086731,59.39882159233093,EvolveGCNO
18852,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.124578833580017,32.913649559021,EvolveGCNO
18853,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0167021751403809,98.20013189315796,EvolveGCNO
18854,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1403080224990845,33.110774517059326,EvolveGCNO
18855,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0351110696792605,84.70728492736816,EvolveGCNO
18856,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.185940861701965,32.068400859832764,EvolveGCNO
18857,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,0.9886870384216307,77.15042614936829,EvolveGCNO
18858,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1846349239349363,33.13196802139282,EvolveGCNO
18859,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0114630460739136,80.02852940559387,EvolveGCNO
18860,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1171294450759888,34.017493724823,EvolveGCNO
18861,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0156079530715942,63.74408483505249,EvolveGCNO
18862,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1437013149261477,23.31720209121704,EvolveGCNO
18863,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.022600769996643,34.467524766922,EvolveGCNO
18864,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1218416690826416,23.379634380340576,EvolveGCNO
18865,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0182101726531982,57.45359897613525,EvolveGCNO
18866,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.173041582107544,31.41537857055664,EvolveGCNO
18867,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0402982234954834,58.20688128471375,EvolveGCNO
18868,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1465908288955688,33.0287127494812,EvolveGCNO
18869,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0041683912277222,95.61521911621094,EvolveGCNO
18870,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1443896293640137,32.64938998222351,EvolveGCNO
18871,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0172549486160278,81.83642077445984,EvolveGCNO
18872,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1814348697662354,33.80551242828369,EvolveGCNO
18873,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0244358777999878,73.59679579734802,EvolveGCNO
18874,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.1089016199111938,33.73418378829956,EvolveGCNO
18875,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.0098282098770142,72.446857213974,EvolveGCNO
18876,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.182793140411377,32.16512989997864,EvolveGCNO
18877,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,0.9891644716262816,68.44583868980408,EvolveGCNO
18878,chickenpox,STGCN,0.5,rand,4,16.0,linear,50.0,1.134930968284607,22.92777991294861,EvolveGCNO
18879,chickenpox,IT-STGCN,0.5,rand,4,16.0,linear,50.0,1.015513300895691,42.817718505859375,EvolveGCNO
18880,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.178855538368225,21.90694308280945,EvolveGCNO
18881,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0241142511367798,38.56445956230164,EvolveGCNO
18882,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.283236026763916,32.07978916168213,EvolveGCNO
18883,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0276801586151123,59.20805382728577,EvolveGCNO
18884,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.1620906591415403,31.5817711353302,EvolveGCNO
18885,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0703140497207642,74.99521780014038,EvolveGCNO
18886,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.234943389892578,31.89393186569214,EvolveGCNO
18887,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0559909343719482,71.19048166275024,EvolveGCNO
18888,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.3199418783187866,31.906397581100464,EvolveGCNO
18889,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0718458890914917,65.20369625091553,EvolveGCNO
18890,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.193509817123413,30.75186514854431,EvolveGCNO
18891,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0457011461257937,58.68843126296997,EvolveGCNO
18892,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.2549313306808472,30.396064043045044,EvolveGCNO
18893,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0337928533554075,39.81858277320862,EvolveGCNO
18894,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.1874136924743652,23.93000316619873,EvolveGCNO
18895,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0261703729629517,33.68962478637695,EvolveGCNO
18896,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.2487475872039795,23.198680639266968,EvolveGCNO
18897,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.032670974731445,55.33795762062073,EvolveGCNO
18898,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.3094663619995115,33.07696580886841,EvolveGCNO
18899,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0629466772079468,82.65910983085632,EvolveGCNO
18900,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.2007845640182495,33.304128885269165,EvolveGCNO
18901,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.031264066696167,80.39670395851135,EvolveGCNO
18902,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.170585870742798,32.48962426185608,EvolveGCNO
18903,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0467877388000488,79.48478817939758,EvolveGCNO
18904,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.2502442598342896,31.33311915397644,EvolveGCNO
18905,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.06826913356781,84.03468418121338,EvolveGCNO
18906,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.1840050220489502,31.439288854599,EvolveGCNO
18907,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0410940647125244,74.60313630104065,EvolveGCNO
18908,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.1456273794174194,31.179638862609863,EvolveGCNO
18909,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0553290843963623,55.910210371017456,EvolveGCNO
18910,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.2696713209152222,25.643933296203613,EvolveGCNO
18911,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0314186811447144,61.58350849151611,EvolveGCNO
18912,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.197766900062561,31.805944204330444,EvolveGCNO
18913,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0229668617248535,57.1600661277771,EvolveGCNO
18914,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.1345901489257812,30.71680235862732,EvolveGCNO
18915,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.03756844997406,73.12377262115479,EvolveGCNO
18916,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.1655315160751345,32.61001420021057,EvolveGCNO
18917,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.054126858711243,68.4420793056488,EvolveGCNO
18918,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.19916832447052,31.146912097930908,EvolveGCNO
18919,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0630533695220947,69.05689644813538,EvolveGCNO
18920,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.1419466733932495,29.334540843963623,EvolveGCNO
18921,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0285382270812988,57.52745604515076,EvolveGCNO
18922,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.1311010122299194,29.03190565109253,EvolveGCNO
18923,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0558867454528809,41.97164368629456,EvolveGCNO
18924,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.2554893493652344,25.41561460494995,EvolveGCNO
18925,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0906802415847778,40.60862874984741,EvolveGCNO
18926,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.127318024635315,23.55988335609436,EvolveGCNO
18927,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0587120056152344,68.77264428138733,EvolveGCNO
18928,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.1573655605316162,31.417609214782715,EvolveGCNO
18929,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.044375777244568,77.84194445610046,EvolveGCNO
18930,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.1812021732330322,31.341549396514893,EvolveGCNO
18931,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0880308151245115,72.34057140350342,EvolveGCNO
18932,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.2438654899597168,31.10521173477173,EvolveGCNO
18933,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0577538013458252,66.63548493385315,EvolveGCNO
18934,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.1332824230194092,31.483638525009155,EvolveGCNO
18935,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0547101497650146,62.54054713249207,EvolveGCNO
18936,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.2569142580032349,30.94870400428772,EvolveGCNO
18937,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.0598976612091064,46.45445656776428,EvolveGCNO
18938,chickenpox,STGCN,0.6,rand,4,16.0,linear,50.0,1.2296967506408691,21.64823770523072,EvolveGCNO
18939,chickenpox,IT-STGCN,0.6,rand,4,16.0,linear,50.0,1.06373393535614,33.44107151031494,EvolveGCNO
15640,chickenpox,STGCN,0.3,rand,4,12.0,linear,50.0,1.0594239234924316,49.8236882686615,TGCN
15641,chickenpox,STGCN,0.8,rand,4,12.0,linear,50.0,1.4645962715148926,45.47013521194458,TGCN
15642,chickenpox,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.0258859395980835,91.24024534225464,TGCN
15643,chickenpox,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.2196367979049685,109.28063344955444,TGCN
15644,chickenpox,STGCN,0.3,rand,4,12.0,linear,50.0,1.0643413066864014,71.18382787704468,TGCN
15645,chickenpox,STGCN,0.8,rand,4,12.0,linear,50.0,1.3835142850875854,67.5028223991394,TGCN
15646,chickenpox,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.0704134702682495,104.14242458343506,TGCN
15647,chickenpox,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.2005054950714111,82.92319536209106,TGCN
15648,chickenpox,STGCN,0.3,rand,4,12.0,linear,50.0,1.0990431308746338,48.18886661529541,TGCN
15649,chickenpox,STGCN,0.8,rand,4,12.0,linear,50.0,1.5237722396850586,45.33157920837402,TGCN
15650,chickenpox,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.0581724643707275,62.88476610183716,TGCN
15651,chickenpox,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.147144079208374,88.18524956703186,TGCN
15652,chickenpox,STGCN,0.3,rand,4,12.0,linear,50.0,1.05342698097229,70.32478213310242,TGCN
15653,chickenpox,STGCN,0.8,rand,4,12.0,linear,50.0,1.5519236326217651,68.31508779525757,TGCN
15654,chickenpox,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.0227659940719604,99.58087801933289,TGCN
15655,chickenpox,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.19135844707489,107.50235223770142,TGCN
15656,chickenpox,STGCN,0.3,rand,4,12.0,linear,50.0,1.0724741220474243,61.871337890625,TGCN
15657,chickenpox,STGCN,0.8,rand,4,12.0,linear,50.0,1.432008147239685,55.00660681724548,TGCN
15658,chickenpox,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.028722643852234,55.83105731010437,TGCN
15659,chickenpox,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.197264552116394,55.41036772727966,TGCN
15660,chickenpox,STGCN,0.3,rand,4,12.0,linear,50.0,1.0446494817733765,44.09968614578247,TGCN
15661,chickenpox,STGCN,0.8,rand,4,12.0,linear,50.0,1.448286771774292,69.95389604568481,TGCN
15662,chickenpox,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.0589812994003296,112.67609786987305,TGCN
15663,chickenpox,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.19110906124115,105.06239986419678,TGCN
15664,chickenpox,STGCN,0.3,rand,4,12.0,linear,50.0,1.0365427732467651,68.19864773750305,TGCN
15665,chickenpox,STGCN,0.8,rand,4,12.0,linear,50.0,1.415510177612305,67.10353755950928,TGCN
15666,chickenpox,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.0456634759902954,74.27980995178223,TGCN
15667,chickenpox,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.185294508934021,71.00229835510254,TGCN
15668,chickenpox,STGCN,0.3,rand,4,12.0,linear,50.0,1.039623498916626,43.432915449142456,TGCN
15669,chickenpox,STGCN,0.8,rand,4,12.0,linear,50.0,1.4554954767227173,56.319445848464966,TGCN
15670,chickenpox,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.0337055921554563,88.35040283203125,TGCN
15671,chickenpox,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.1641300916671753,110.60484075546265,TGCN
15672,chickenpox,STGCN,0.3,rand,4,12.0,linear,50.0,1.044794678688049,70.10242080688477,TGCN
15673,chickenpox,STGCN,0.8,rand,4,12.0,linear,50.0,1.4046422243118286,69.60047006607056,TGCN
15674,chickenpox,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.0172886848449707,103.3748550415039,TGCN
15675,chickenpox,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.1462215185165403,82.66775894165039,TGCN
15676,chickenpox,STGCN,0.3,rand,4,12.0,linear,50.0,1.0538009405136108,51.07204580307007,TGCN
15677,chickenpox,STGCN,0.8,rand,4,12.0,linear,50.0,1.5297480821609497,47.175841331481934,TGCN
15678,chickenpox,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.018513321876526,65.08087253570557,TGCN
15679,chickenpox,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.1657726764678955,97.5823106765747,TGCN
15680,chickenpox,STGCN,0.3,rand,4,12.0,linear,50.0,1.050081729888916,70.07545924186707,TGCN
15681,chickenpox,STGCN,0.8,rand,4,12.0,linear,50.0,1.4016941785812378,69.98089408874512,TGCN
15682,chickenpox,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.0886319875717163,105.94519233703612,TGCN
15683,chickenpox,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.1601147651672363,81.90275192260742,TGCN
15684,chickenpox,STGCN,0.3,rand,4,12.0,linear,50.0,1.0747730731964111,46.63763761520386,TGCN
15685,chickenpox,STGCN,0.8,rand,4,12.0,linear,50.0,1.492085337638855,39.55299091339111,TGCN
15686,chickenpox,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.033808946609497,48.83686184883118,TGCN
15687,chickenpox,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.1885886192321775,112.43375945091248,TGCN
15688,chickenpox,STGCN,0.3,rand,4,12.0,linear,50.0,1.065546989440918,78.47605991363525,TGCN
15689,chickenpox,STGCN,0.8,rand,4,12.0,linear,50.0,1.3788398504257202,74.62077283859253,TGCN
15690,chickenpox,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.046113133430481,93.95479035377502,TGCN
15691,chickenpox,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.241161584854126,75.47749042510986,TGCN
15692,chickenpox,STGCN,0.3,rand,4,12.0,linear,50.0,1.0567023754119873,44.56292676925659,TGCN
15693,chickenpox,STGCN,0.8,rand,4,12.0,linear,50.0,1.4299505949020386,38.73947739601135,TGCN
15694,chickenpox,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.0278910398483276,104.24104237556458,TGCN
15695,chickenpox,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.204015016555786,113.07165360450745,TGCN
15696,chickenpox,STGCN,0.3,rand,4,12.0,linear,50.0,1.0335121154785156,78.36819529533386,TGCN
15697,chickenpox,STGCN,0.8,rand,4,12.0,linear,50.0,1.4078010320663452,74.39399552345276,TGCN
15698,chickenpox,IT-STGCN,0.3,rand,4,12.0,linear,50.0,1.062790036201477,70.14546632766724,TGCN
15699,chickenpox,IT-STGCN,0.8,rand,4,12.0,linear,50.0,1.1525057554244995,57.92778635025024,TGCN
