,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model,dataset
0,STGCN,0.5,rand,8,12,linear,50,1.419365167617798,2706.468822240829,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9928919076919556,32066.538507699966,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.353129506111145,3044.404266357422,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9922599792480468,31543.77618670464,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.3340075016021729,3188.1643545627594,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9953525066375732,31375.65341258049,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.337324857711792,3132.741005897522,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9920397996902466,34839.0830886364,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.3714505434036257,3077.019833087921,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.993275225162506,32914.47180199623,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.3127521276474,2960.0358006954198,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9915224313735962,31567.53414607048,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.377255916595459,3160.819826364517,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9951175451278688,34827.18246650696,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.313328981399536,3004.0480053424835,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9946290850639344,37079.6142911911,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.3835896253585815,3104.627233982086,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.995887041091919,36924.66849374771,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.3651373386383057,3024.0644583702087,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9970738887786864,31705.1733045578,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.2765804529190063,3086.3254029750824,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9960678219795228,35222.95125222206,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.2860758304595947,3006.959018945694,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9995658993721008,36135.00953960419,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.3432563543319702,3036.8540556430817,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9943991303443908,35492.232672929764,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.3271116018295288,2777.9475009441376,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9952378273010254,38852.63293981552,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.3757182359695437,3376.0418939590454,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9937747716903688,37835.69117021561,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.3933920860290527,3340.517963886261,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9919578433036804,38822.62405490875,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.3305076360702517,3339.108741521836,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9966166019439696,39423.87261724472,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.3662282228469849,3332.602749824524,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9973640441894532,39630.87729930878,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.410905838012695,3002.027545452118,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9957439303398132,37379.09572887421,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.2514530420303345,3224.766735315323,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9926204085350036,39462.753875494,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.3862818479537964,3402.2824244499207,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.99494868516922,38137.76325201988,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.3369760513305664,3369.9004175662994,LRGCN,windmillsmall
1,IT-STGCN,0.5,rand,8,12,linear,50,0.9967758059501648,38200.478390455246,LRGCN,windmillsmall
0,STGCN,0.5,rand,8,12,linear,50,1.3540557622909546,3327.494386434555,LRGCN,windmillsmall
