,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model,dataset
18,STGCN,0.2861435009657343,block,8,12,linear,50,0.9954553842544556,14279.77454519272,TGCN,windmillsmall
19,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9851155281066896,87962.05892300606,TGCN,windmillsmall
20,STGCN,0.2861435009657343,block,8,12,linear,50,0.997383177280426,15320.239378213882,TGCN,windmillsmall
21,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9840166568756104,79312.69847464561,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,1.009529948234558,3184.2887167930603,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9887006282806396,20754.104016304016,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,0.9897577166557312,3128.7209391593933,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9844024777412416,20245.223482847214,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,0.98651522397995,3031.452112674713,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.987235426902771,19999.0058529377,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,0.987403392791748,3070.191960811615,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9811110496520996,20084.90467977524,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,1.0034154653549194,2925.8663804531097,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9854583144187928,21316.25458073616,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,0.995795965194702,2643.6060230731964,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.981904149055481,21069.027567863464,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,1.0073108673095703,3113.6021013259888,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9844388365745544,20931.975601911545,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,0.9833492040634156,3080.373247861862,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9868202209472656,20758.03811120987,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,0.9918780326843262,3804.246257066727,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9844150543212892,20774.498148679733,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,0.9892486929893494,2596.7070116996765,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9829339981079102,21939.3750667572,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,0.997466504573822,2915.033713579178,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9824600219726562,21037.93148946762,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,1.0002403259277344,2972.408079624176,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9833585619926452,20699.039474725723,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,0.9906836748123168,3026.3007566928864,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9827386140823364,21656.91431713104,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,0.9864243268966676,2472.0964682102203,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9801294803619384,26298.34472227097,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,0.9846670627593994,3905.578917980194,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9897239804267884,22590.66361045837,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,1.0014842748641968,3967.5892465114594,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9852198362350464,22176.64484977722,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,0.9971550107002258,4124.812393188477,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.992038369178772,21339.923286914825,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,1.0129016637802124,2013.770479440689,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.985525608062744,16153.647593736649,TGCN,windmillsmall
0,STGCN,0.2861435009657343,block,8,12,linear,50,0.9957913160324096,1451.4148862361908,TGCN,windmillsmall
1,IT-STGCN,0.2861435009657343,block,8,12,linear,50,0.9881812930107116,13960.781945466995,TGCN,windmillsmall
