,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model,dataset
0,STGCN,0.5,rand,8,16,linear,50,1.3304299116134644,1792.3300738334656,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.994656503200531,37549.98429226875,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.359907865524292,2055.306092023849,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.998233675956726,36563.11389827728,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3215625286102295,2070.82928609848,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9961509108543396,36958.07790899277,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3796809911727903,1906.4085302352903,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9965641498565674,38225.82290649414,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3569869995117188,2111.4754314422607,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9954295754432678,36512.73216533661,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.310014247894287,2160.309125185013,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9955644011497498,38037.11560058594,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.294766545295715,2062.1070368289948,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9966337084770204,38485.50265240669,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3578895330429075,1910.629814386368,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.993967056274414,36870.31824707985,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.2972091436386108,2042.8952100276947,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.994180142879486,37344.07383751869,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3014919757843018,2158.601240873337,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9934943914413452,36841.169263362885,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.303687572479248,1969.234654188156,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,1.0022128820419312,36974.70225596428,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.345670223236084,2088.5664851665497,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9968914985656738,37316.86679530144,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.378040432929993,2079.124532222748,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9988191723823548,36383.32361102104,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.33249032497406,2148.8138184547424,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9915364384651184,37344.36991262436,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.318560004234314,2060.4349794387817,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9938464760780334,32299.5298306942,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3654329776763916,1797.842299938202,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.991101086139679,29730.21221470833,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3916807174682615,1931.0813343524933,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9992594718933104,29718.41134595871,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.267165184020996,1908.632220745087,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9975510835647584,29370.30976676941,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3251314163208008,1778.304316997528,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9955706596374512,33014.075395822525,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3184726238250732,2160.8821177482605,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.992838740348816,33183.56197476387,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3524724245071411,2071.215020418167,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9913967251777648,28952.357666015625,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.358332276344299,1958.382133960724,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9941673278808594,28967.66138768196,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.381926417350769,1916.0832042694087,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9976694583892822,29378.11576890945,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3370671272277832,1765.1914174556732,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9956026077270508,29440.74573159218,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3761305809020996,2028.2424128055573,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9923379421234132,29170.876918315887,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3727184534072876,1883.875623703003,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,1.0009809732437134,29900.414455890656,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3875545263290403,1742.822154521942,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9961708188056946,29785.122681856155,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3187648057937622,2060.0656332969666,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9932425618171692,29974.33333849907,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.380842208862305,1968.5519053936005,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.99534410238266,29241.25908398628,GCLSTM,windmillsmall
0,STGCN,0.5,rand,8,16,linear,50,1.3316237926483154,2120.7588608264923,GCLSTM,windmillsmall
1,IT-STGCN,0.5,rand,8,16,linear,50,0.9960506558418274,29357.664203882217,GCLSTM,windmillsmall
