,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model,dataset
66,IT-STGCN,0,,4,12,,50,1.2427133321762085,5.264005422592163,EvolveGCNH,pedalme
67,IT-STGCN,0,,4,12,,50,1.186557054519653,5.226348400115967,EvolveGCNH,pedalme
68,STGCN,0,,4,12,,50,1.1257705688476562,3.720656156539917,EvolveGCNH,pedalme
69,STGCN,0,,4,12,,50,1.1792776584625244,3.724255561828613,EvolveGCNH,pedalme
70,IT-STGCN,0,,4,12,,50,1.258617639541626,5.35427188873291,EvolveGCNH,pedalme
71,IT-STGCN,0,,4,12,,50,1.3313207626342771,5.157628536224365,EvolveGCNH,pedalme
72,STGCN,0,,4,12,,50,1.139529585838318,3.3011085987091064,EvolveGCNH,pedalme
73,STGCN,0,,4,12,,50,1.2723016738891602,3.3152589797973637,EvolveGCNH,pedalme
74,IT-STGCN,0,,4,12,,50,1.211868405342102,4.788631916046143,EvolveGCNH,pedalme
75,IT-STGCN,0,,4,12,,50,1.2652878761291504,4.831585168838501,EvolveGCNH,pedalme
76,STGCN,0,,4,12,,50,1.2115559577941897,3.3036351203918457,EvolveGCNH,pedalme
77,STGCN,0,,4,12,,50,1.3151085376739502,3.37276291847229,EvolveGCNH,pedalme
78,IT-STGCN,0,,4,12,,50,1.1604702472686768,4.676979064941406,EvolveGCNH,pedalme
79,IT-STGCN,0,,4,12,,50,1.1879196166992188,5.209561824798584,EvolveGCNH,pedalme
80,STGCN,0,,4,12,,50,1.106297254562378,3.613114356994629,EvolveGCNH,pedalme
81,STGCN,0,,4,12,,50,1.1865730285644531,3.4014902114868164,EvolveGCNH,pedalme
82,IT-STGCN,0,,4,12,,50,1.1820117235183716,4.869827508926392,EvolveGCNH,pedalme
83,IT-STGCN,0,,4,12,,50,1.3027925491333008,4.841651439666748,EvolveGCNH,pedalme
84,STGCN,0,,4,12,,50,1.1810622215270996,3.409723281860352,EvolveGCNH,pedalme
85,STGCN,0,,4,12,,50,1.1915441751480105,3.3931989669799805,EvolveGCNH,pedalme
86,IT-STGCN,0,,4,12,,50,1.203945875167847,4.904574155807495,EvolveGCNH,pedalme
87,IT-STGCN,0,,4,12,,50,1.2317224740982056,4.730177402496338,EvolveGCNH,pedalme
88,STGCN,0,,4,12,,50,1.2226662635803225,3.4433717727661133,EvolveGCNH,pedalme
89,STGCN,0,,4,12,,50,1.2151490449905396,3.313528537750244,EvolveGCNH,pedalme
90,IT-STGCN,0,,4,12,,50,1.278749704360962,4.890414714813232,EvolveGCNH,pedalme
91,IT-STGCN,0,,4,12,,50,1.319854736328125,4.875519037246704,EvolveGCNH,pedalme
92,STGCN,0,,4,12,,50,1.2778295278549194,3.4234607219696045,EvolveGCNH,pedalme
93,STGCN,0,,4,12,,50,1.296930193901062,3.344301223754883,EvolveGCNH,pedalme
94,IT-STGCN,0,,4,12,,50,1.229398488998413,4.852719068527222,EvolveGCNH,pedalme
95,IT-STGCN,0,,4,12,,50,1.2522790431976318,4.85832142829895,EvolveGCNH,pedalme
96,STGCN,0,,4,12,,50,1.180786371231079,3.371701717376709,EvolveGCNH,pedalme
97,STGCN,0,,4,12,,50,1.126569151878357,3.22322940826416,EvolveGCNH,pedalme
98,IT-STGCN,0,,4,12,,50,1.2101325988769531,4.83607292175293,EvolveGCNH,pedalme
99,IT-STGCN,0,,4,12,,50,1.275664448738098,4.738012313842773,EvolveGCNH,pedalme
100,STGCN,0,,4,12,,50,1.2364288568496704,3.2761101722717285,EvolveGCNH,pedalme
101,STGCN,0,,4,12,,50,1.2044144868850708,3.2913267612457275,EvolveGCNH,pedalme
102,IT-STGCN,0,,4,12,,50,1.1828560829162598,4.772686243057251,EvolveGCNH,pedalme
103,IT-STGCN,0,,4,12,,50,1.1814157962799072,4.694107055664063,EvolveGCNH,pedalme
104,STGCN,0,,4,12,,50,1.19404399394989,3.257547378540039,EvolveGCNH,pedalme
105,STGCN,0,,4,12,,50,1.2113207578659058,3.378511428833008,EvolveGCNH,pedalme
106,IT-STGCN,0,,4,12,,50,1.240512132644653,5.154393911361694,EvolveGCNH,pedalme
107,IT-STGCN,0,,4,12,,50,1.2580115795135498,5.012396812438965,EvolveGCNH,pedalme
108,STGCN,0,,4,12,,50,1.2138872146606443,3.5764148235321045,EvolveGCNH,pedalme
109,STGCN,0,,4,12,,50,1.156475067138672,3.841681957244873,EvolveGCNH,pedalme
110,IT-STGCN,0,,4,12,,50,1.2526485919952393,4.987794399261475,EvolveGCNH,pedalme
111,IT-STGCN,0,,4,12,,50,1.2653154134750366,5.123095989227295,EvolveGCNH,pedalme
112,STGCN,0,,4,12,,50,1.057485580444336,3.171904325485229,EvolveGCNH,pedalme
113,STGCN,0,,4,12,,50,1.2239543199539185,3.1267402172088623,EvolveGCNH,pedalme
114,IT-STGCN,0,,4,12,,50,1.257577896118164,4.73882532119751,EvolveGCNH,pedalme
115,IT-STGCN,0,,4,12,,50,1.2311453819274902,4.807332515716553,EvolveGCNH,pedalme
116,STGCN,0,,4,12,,50,1.2162476778030396,3.4690825939178467,EvolveGCNH,pedalme
117,STGCN,0,,4,12,,50,1.203280329704285,3.535607099533081,EvolveGCNH,pedalme
118,IT-STGCN,0,,4,12,,50,1.2505559921264648,4.511071443557739,EvolveGCNH,pedalme
119,IT-STGCN,0,,4,12,,50,1.1298333406448364,4.570552587509155,EvolveGCNH,pedalme
0,STGCN,0,,4,12,,50,1.2367393970489502,1.9568946361541748,EvolveGCNO,pedalme
1,STGCN,0,,4,12,,50,1.2334362268447876,1.9454984664916992,EvolveGCNO,pedalme
2,IT-STGCN,0,,4,12,,50,1.2569735050201416,3.3608057498931885,EvolveGCNO,pedalme
3,IT-STGCN,0,,4,12,,50,1.225398302078247,3.454889297485352,EvolveGCNO,pedalme
4,STGCN,0,,4,12,,50,1.243566632270813,1.9865093231201167,EvolveGCNO,pedalme
5,STGCN,0,,4,12,,50,1.281641960144043,1.9533216953277588,EvolveGCNO,pedalme
6,IT-STGCN,0,,4,12,,50,1.2021379470825195,3.193678855895996,EvolveGCNO,pedalme
7,IT-STGCN,0,,4,12,,50,1.240531325340271,3.230705976486206,EvolveGCNO,pedalme
8,STGCN,0,,4,12,,50,1.2310004234313965,1.9471194744110107,EvolveGCNO,pedalme
9,STGCN,0,,4,12,,50,1.2229021787643433,2.021484851837158,EvolveGCNO,pedalme
10,IT-STGCN,0,,4,12,,50,1.4661270380020142,3.5046803951263428,EvolveGCNO,pedalme
11,IT-STGCN,0,,4,12,,50,1.1755650043487549,3.357861995697021,EvolveGCNO,pedalme
12,STGCN,0,,4,12,,50,1.302164077758789,2.0149412155151367,EvolveGCNO,pedalme
13,STGCN,0,,4,12,,50,1.3413286209106443,2.0910584926605225,EvolveGCNO,pedalme
14,IT-STGCN,0,,4,12,,50,1.2103644609451294,3.651021003723145,EvolveGCNO,pedalme
15,IT-STGCN,0,,4,12,,50,1.2463470697402954,3.6117618083953857,EvolveGCNO,pedalme
16,STGCN,0,,4,12,,50,1.1785675287246704,2.1436662673950195,EvolveGCNO,pedalme
17,STGCN,0,,4,12,,50,1.2618300914764404,2.2601687908172607,EvolveGCNO,pedalme
18,IT-STGCN,0,,4,12,,50,1.171794056892395,3.777337074279785,EvolveGCNO,pedalme
19,IT-STGCN,0,,4,12,,50,1.2120184898376465,3.679508686065674,EvolveGCNO,pedalme
20,STGCN,0,,4,12,,50,1.1747219562530518,2.279283046722412,EvolveGCNO,pedalme
21,STGCN,0,,4,12,,50,1.2689011096954346,2.2185921669006348,EvolveGCNO,pedalme
22,IT-STGCN,0,,4,12,,50,1.179352641105652,3.400820732116699,EvolveGCNO,pedalme
23,IT-STGCN,0,,4,12,,50,1.2030256986618042,3.453995704650879,EvolveGCNO,pedalme
24,STGCN,0,,4,12,,50,1.152371883392334,2.0841269493103027,EvolveGCNO,pedalme
25,STGCN,0,,4,12,,50,1.1778901815414429,2.0713796615600586,EvolveGCNO,pedalme
26,IT-STGCN,0,,4,12,,50,1.2523584365844729,3.40482759475708,EvolveGCNO,pedalme
27,IT-STGCN,0,,4,12,,50,1.2231029272079468,3.462049961090088,EvolveGCNO,pedalme
28,STGCN,0,,4,12,,50,1.1646801233291626,2.089700698852539,EvolveGCNO,pedalme
29,STGCN,0,,4,12,,50,1.1707290410995483,2.1064672470092773,EvolveGCNO,pedalme
30,IT-STGCN,0,,4,12,,50,1.2218681573867798,3.5188775062561035,EvolveGCNO,pedalme
31,IT-STGCN,0,,4,12,,50,1.2609061002731323,3.572854518890381,EvolveGCNO,pedalme
32,STGCN,0,,4,12,,50,1.1277987957000732,2.13423228263855,EvolveGCNO,pedalme
33,STGCN,0,,4,12,,50,1.1426177024841309,2.059328317642212,EvolveGCNO,pedalme
34,IT-STGCN,0,,4,12,,50,1.257063627243042,3.656944751739502,EvolveGCNO,pedalme
35,IT-STGCN,0,,4,12,,50,1.236630916595459,3.5891592502593994,EvolveGCNO,pedalme
36,STGCN,0,,4,12,,50,1.2656437158584597,2.2688076496124268,EvolveGCNO,pedalme
37,STGCN,0,,4,12,,50,1.1437257528305054,2.1604695320129395,EvolveGCNO,pedalme
38,IT-STGCN,0,,4,12,,50,1.2232128381729126,3.561890125274658,EvolveGCNO,pedalme
39,IT-STGCN,0,,4,12,,50,1.2959221601486206,3.664644241333008,EvolveGCNO,pedalme
40,STGCN,0,,4,12,,50,1.2193336486816406,2.2142233848571777,EvolveGCNO,pedalme
41,STGCN,0,,4,12,,50,1.2073568105697632,2.267371416091919,EvolveGCNO,pedalme
42,IT-STGCN,0,,4,12,,50,1.2061278820037842,3.6772265434265137,EvolveGCNO,pedalme
43,IT-STGCN,0,,4,12,,50,1.2312066555023191,3.795904874801636,EvolveGCNO,pedalme
44,STGCN,0,,4,12,,50,1.1533620357513428,2.186532735824585,EvolveGCNO,pedalme
45,STGCN,0,,4,12,,50,1.2155200242996216,2.2025041580200195,EvolveGCNO,pedalme
46,IT-STGCN,0,,4,12,,50,1.1783784627914429,3.57832670211792,EvolveGCNO,pedalme
47,IT-STGCN,0,,4,12,,50,1.1953339576721191,3.553586006164551,EvolveGCNO,pedalme
48,STGCN,0,,4,12,,50,1.2695320844650269,2.24814248085022,EvolveGCNO,pedalme
49,STGCN,0,,4,12,,50,1.1804218292236328,2.195052146911621,EvolveGCNO,pedalme
50,IT-STGCN,0,,4,12,,50,1.2068984508514404,3.654951095581055,EvolveGCNO,pedalme
51,IT-STGCN,0,,4,12,,50,1.239571213722229,3.6118316650390634,EvolveGCNO,pedalme
52,STGCN,0,,4,12,,50,1.1694728136062622,2.254101037979126,EvolveGCNO,pedalme
53,STGCN,0,,4,12,,50,1.157954454421997,2.2570815086364746,EvolveGCNO,pedalme
54,IT-STGCN,0,,4,12,,50,1.200024962425232,3.7644059658050537,EvolveGCNO,pedalme
55,IT-STGCN,0,,4,12,,50,1.2260507345199585,3.6371328830718994,EvolveGCNO,pedalme
56,STGCN,0,,4,12,,50,1.217497706413269,2.251713275909424,EvolveGCNO,pedalme
57,STGCN,0,,4,12,,50,1.252794861793518,2.257776975631714,EvolveGCNO,pedalme
58,IT-STGCN,0,,4,12,,50,1.2426486015319824,3.7115771770477295,EvolveGCNO,pedalme
59,IT-STGCN,0,,4,12,,50,1.2782939672470093,3.630964517593384,EvolveGCNO,pedalme
60,STGCN,0,,4,12,,50,1.2242289781570437,2.325117349624634,EvolveGCNO,pedalme
61,STGCN,0,,4,12,,50,1.2737964391708374,2.2050507068634038,EvolveGCNO,pedalme
62,IT-STGCN,0,,4,12,,50,1.2169241905212402,3.398671388626098,EvolveGCNO,pedalme
63,IT-STGCN,0,,4,12,,50,1.2104088068008425,3.0415079593658447,EvolveGCNO,pedalme
64,STGCN,0,,4,12,,50,1.2317311763763428,1.8846702575683596,EvolveGCNO,pedalme
65,STGCN,0,,4,12,,50,1.2475353479385376,2.055110216140747,EvolveGCNO,pedalme
66,IT-STGCN,0,,4,12,,50,1.244923710823059,3.365841865539551,EvolveGCNO,pedalme
67,IT-STGCN,0,,4,12,,50,1.1955811977386477,3.420983076095581,EvolveGCNO,pedalme
68,STGCN,0,,4,12,,50,1.3164610862731934,1.9998352527618408,EvolveGCNO,pedalme
69,STGCN,0,,4,12,,50,1.2228620052337646,2.0685160160064697,EvolveGCNO,pedalme
70,IT-STGCN,0,,4,12,,50,1.247476577758789,3.399588823318481,EvolveGCNO,pedalme
71,IT-STGCN,0,,4,12,,50,1.2664755582809448,3.390540838241577,EvolveGCNO,pedalme
72,STGCN,0,,4,12,,50,1.278623104095459,2.0502824783325195,EvolveGCNO,pedalme
73,STGCN,0,,4,12,,50,1.2743741273880005,2.0513339042663574,EvolveGCNO,pedalme
74,IT-STGCN,0,,4,12,,50,1.2397819757461548,3.4462804794311523,EvolveGCNO,pedalme
75,IT-STGCN,0,,4,12,,50,1.1963568925857544,3.437506914138794,EvolveGCNO,pedalme
76,STGCN,0,,4,12,,50,1.203257441520691,2.0516510009765625,EvolveGCNO,pedalme
77,STGCN,0,,4,12,,50,1.2151858806610107,2.0789709091186523,EvolveGCNO,pedalme
78,IT-STGCN,0,,4,12,,50,1.209627628326416,3.44580602645874,EvolveGCNO,pedalme
79,IT-STGCN,0,,4,12,,50,1.199187159538269,3.463785171508789,EvolveGCNO,pedalme
80,STGCN,0,,4,12,,50,1.3051159381866455,2.063582181930542,EvolveGCNO,pedalme
81,STGCN,0,,4,12,,50,1.29510235786438,2.099005699157715,EvolveGCNO,pedalme
82,IT-STGCN,0,,4,12,,50,1.1996517181396484,3.449509620666504,EvolveGCNO,pedalme
83,IT-STGCN,0,,4,12,,50,1.1424164772033691,3.4318289756774902,EvolveGCNO,pedalme
84,STGCN,0,,4,12,,50,1.1315587759017944,2.063848733901977,EvolveGCNO,pedalme
85,STGCN,0,,4,12,,50,1.2497907876968384,2.0513041019439697,EvolveGCNO,pedalme
86,IT-STGCN,0,,4,12,,50,1.1950111389160156,3.5280508995056152,EvolveGCNO,pedalme
87,IT-STGCN,0,,4,12,,50,1.1990251541137695,3.434427499771118,EvolveGCNO,pedalme
88,STGCN,0,,4,12,,50,1.2014241218566897,2.117335796356201,EvolveGCNO,pedalme
89,STGCN,0,,4,12,,50,1.1964322328567505,2.1093759536743164,EvolveGCNO,pedalme
90,IT-STGCN,0,,4,12,,50,1.20665442943573,3.43567419052124,EvolveGCNO,pedalme
91,IT-STGCN,0,,4,12,,50,1.1961957216262815,3.0813283920288086,EvolveGCNO,pedalme
92,STGCN,0,,4,12,,50,1.2611454725265503,2.0458579063415527,EvolveGCNO,pedalme
93,STGCN,0,,4,12,,50,1.172439455986023,2.073054313659668,EvolveGCNO,pedalme
94,IT-STGCN,0,,4,12,,50,1.173161268234253,3.433854103088379,EvolveGCNO,pedalme
95,IT-STGCN,0,,4,12,,50,1.1637111902236938,3.485206127166748,EvolveGCNO,pedalme
96,STGCN,0,,4,12,,50,1.2564735412597656,2.098575592041016,EvolveGCNO,pedalme
97,STGCN,0,,4,12,,50,1.2290111780166626,1.9456987380981443,EvolveGCNO,pedalme
98,IT-STGCN,0,,4,12,,50,1.3927843570709229,3.3718016147613525,EvolveGCNO,pedalme
99,IT-STGCN,0,,4,12,,50,1.268966794013977,3.454823732376098,EvolveGCNO,pedalme
100,STGCN,0,,4,12,,50,1.2562536001205444,2.1230177879333496,EvolveGCNO,pedalme
101,STGCN,0,,4,12,,50,1.252110481262207,2.0624940395355225,EvolveGCNO,pedalme
102,IT-STGCN,0,,4,12,,50,1.205605387687683,3.325325489044189,EvolveGCNO,pedalme
103,IT-STGCN,0,,4,12,,50,1.1848281621932983,3.2746150493621826,EvolveGCNO,pedalme
104,STGCN,0,,4,12,,50,1.1906366348266602,2.0270915031433105,EvolveGCNO,pedalme
105,STGCN,0,,4,12,,50,1.3111083507537842,1.9804043769836424,EvolveGCNO,pedalme
106,IT-STGCN,0,,4,12,,50,1.2271409034729004,3.2770369052886963,EvolveGCNO,pedalme
107,IT-STGCN,0,,4,12,,50,1.2187294960021973,3.348914384841919,EvolveGCNO,pedalme
108,STGCN,0,,4,12,,50,1.3042069673538208,2.012728691101074,EvolveGCNO,pedalme
109,STGCN,0,,4,12,,50,1.1984310150146484,2.065681219100952,EvolveGCNO,pedalme
110,IT-STGCN,0,,4,12,,50,1.1602474451065063,3.071427822113037,EvolveGCNO,pedalme
111,IT-STGCN,0,,4,12,,50,1.2640204429626465,3.20875883102417,EvolveGCNO,pedalme
112,STGCN,0,,4,12,,50,1.3217142820358276,1.9591083526611328,EvolveGCNO,pedalme
113,STGCN,0,,4,12,,50,1.290417194366455,2.151762008666992,EvolveGCNO,pedalme
114,IT-STGCN,0,,4,12,,50,1.159119725227356,3.8228635787963863,EvolveGCNO,pedalme
115,IT-STGCN,0,,4,12,,50,1.2558472156524658,3.998791933059693,EvolveGCNO,pedalme
116,STGCN,0,,4,12,,50,1.184983730316162,2.331439018249512,EvolveGCNO,pedalme
117,STGCN,0,,4,12,,50,1.32915997505188,2.2637414932250977,EvolveGCNO,pedalme
118,IT-STGCN,0,,4,12,,50,1.1938213109970093,4.071082353591919,EvolveGCNO,pedalme
119,IT-STGCN,0,,4,12,,50,1.2609639167785645,3.3478047847747803,EvolveGCNO,pedalme
0,STGCN,0,,4,2,,50,1.2011971473693848,9.850559949874878,GConvLSTM,pedalme
1,STGCN,0,,4,2,,50,1.2835843563079834,9.772031545639038,GConvLSTM,pedalme
2,IT-STGCN,0,,4,2,,50,1.1826825141906738,11.428224086761476,GConvLSTM,pedalme
3,IT-STGCN,0,,4,2,,50,1.2573214769363403,11.073581218719482,GConvLSTM,pedalme
4,STGCN,0,,4,2,,50,1.145659565925598,10.203164339065552,GConvLSTM,pedalme
5,STGCN,0,,4,2,,50,1.2206194400787354,9.541559219360352,GConvLSTM,pedalme
6,IT-STGCN,0,,4,2,,50,1.2580674886703491,10.763309001922607,GConvLSTM,pedalme
7,IT-STGCN,0,,4,2,,50,1.2078464031219482,10.75340175628662,GConvLSTM,pedalme
8,STGCN,0,,4,2,,50,1.208484411239624,9.436798095703123,GConvLSTM,pedalme
9,STGCN,0,,4,2,,50,1.213146448135376,9.47058367729187,GConvLSTM,pedalme
10,IT-STGCN,0,,4,2,,50,1.258000135421753,10.941734075546265,GConvLSTM,pedalme
11,IT-STGCN,0,,4,2,,50,1.2144196033477783,10.659722328186035,GConvLSTM,pedalme
12,STGCN,0,,4,2,,50,1.1625936031341553,8.826387166976929,GConvLSTM,pedalme
13,STGCN,0,,4,2,,50,1.1561378240585327,8.069509267807007,GConvLSTM,pedalme
14,IT-STGCN,0,,4,2,,50,1.2699360847473145,9.50341010093689,GConvLSTM,pedalme
15,IT-STGCN,0,,4,2,,50,1.1728473901748655,10.013027429580688,GConvLSTM,pedalme
16,STGCN,0,,4,2,,50,1.3179752826690674,7.813493728637695,GConvLSTM,pedalme
17,STGCN,0,,4,2,,50,1.277739405632019,5.474128723144531,GConvLSTM,pedalme
18,IT-STGCN,0,,4,2,,50,1.1288996934890747,7.4545204639434814,GConvLSTM,pedalme
19,IT-STGCN,0,,4,2,,50,1.287138819694519,7.761327505111694,GConvLSTM,pedalme
20,STGCN,0,,4,2,,50,1.168221116065979,6.848279714584351,GConvLSTM,pedalme
21,STGCN,0,,4,2,,50,1.296182632446289,5.802910089492798,GConvLSTM,pedalme
22,IT-STGCN,0,,4,2,,50,1.1934775114059448,7.15673041343689,GConvLSTM,pedalme
23,IT-STGCN,0,,4,2,,50,1.351354956626892,5.87421178817749,GConvLSTM,pedalme
24,STGCN,0,,4,2,,50,1.213122010231018,6.276353120803833,GConvLSTM,pedalme
25,STGCN,0,,4,2,,50,1.238601803779602,11.788299560546877,GConvLSTM,pedalme
26,IT-STGCN,0,,4,2,,50,1.1409486532211304,10.731335878372192,GConvLSTM,pedalme
27,IT-STGCN,0,,4,2,,50,1.238678216934204,12.954416275024414,GConvLSTM,pedalme
28,STGCN,0,,4,2,,50,1.0680676698684692,11.244669914245604,GConvLSTM,pedalme
29,STGCN,0,,4,2,,50,1.204945087432861,11.352951526641846,GConvLSTM,pedalme
30,IT-STGCN,0,,4,2,,50,1.1663998365402222,12.781477212905884,GConvLSTM,pedalme
31,IT-STGCN,0,,4,2,,50,1.199640154838562,11.296932935714722,GConvLSTM,pedalme
32,STGCN,0,,4,2,,50,1.317981481552124,9.797287702560425,GConvLSTM,pedalme
33,STGCN,0,,4,2,,50,1.2454417943954468,9.625162363052368,GConvLSTM,pedalme
34,IT-STGCN,0,,4,2,,50,1.1896731853485107,11.946177005767822,GConvLSTM,pedalme
35,IT-STGCN,0,,4,2,,50,1.1949849128723145,11.598438739776611,GConvLSTM,pedalme
36,STGCN,0,,4,2,,50,1.172804355621338,10.4823739528656,GConvLSTM,pedalme
37,STGCN,0,,4,2,,50,1.2833755016326904,10.221281051635742,GConvLSTM,pedalme
38,IT-STGCN,0,,4,2,,50,1.1991515159606934,11.645824909210203,GConvLSTM,pedalme
39,IT-STGCN,0,,4,2,,50,1.1697404384613037,11.798782110214232,GConvLSTM,pedalme
40,STGCN,0,,4,2,,50,1.1911377906799316,10.050421237945557,GConvLSTM,pedalme
41,STGCN,0,,4,2,,50,1.1670211553573608,10.12072730064392,GConvLSTM,pedalme
42,IT-STGCN,0,,4,2,,50,1.1483709812164309,12.1531982421875,GConvLSTM,pedalme
43,IT-STGCN,0,,4,2,,50,1.1207711696624756,12.647589683532717,GConvLSTM,pedalme
44,STGCN,0,,4,2,,50,1.1997848749160769,9.84749698638916,GConvLSTM,pedalme
45,STGCN,0,,4,2,,50,1.2678390741348269,9.81071662902832,GConvLSTM,pedalme
46,IT-STGCN,0,,4,2,,50,1.2882909774780271,11.257074117660522,GConvLSTM,pedalme
47,IT-STGCN,0,,4,2,,50,1.2422550916671753,11.439428329467772,GConvLSTM,pedalme
48,STGCN,0,,4,2,,50,1.2050278186798096,9.93499231338501,GConvLSTM,pedalme
49,STGCN,0,,4,2,,50,1.139974594116211,9.320337295532228,GConvLSTM,pedalme
50,IT-STGCN,0,,4,2,,50,1.248504638671875,10.71531343460083,GConvLSTM,pedalme
51,IT-STGCN,0,,4,2,,50,1.2094409465789795,10.731877565383911,GConvLSTM,pedalme
52,STGCN,0,,4,2,,50,1.2650253772735596,9.897144317626951,GConvLSTM,pedalme
53,STGCN,0,,4,2,,50,1.1888246536254885,9.500315427780151,GConvLSTM,pedalme
54,IT-STGCN,0,,4,2,,50,1.167206883430481,12.268237829208374,GConvLSTM,pedalme
55,IT-STGCN,0,,4,2,,50,1.2156683206558228,12.47528886795044,GConvLSTM,pedalme
56,STGCN,0,,4,2,,50,1.168746829032898,10.275742292404177,GConvLSTM,pedalme
57,STGCN,0,,4,2,,50,1.2526317834854126,10.213831186294556,GConvLSTM,pedalme
58,IT-STGCN,0,,4,2,,50,1.1482183933258057,11.665011167526243,GConvLSTM,pedalme
59,IT-STGCN,0,,4,2,,50,1.2780693769454956,11.80526614189148,GConvLSTM,pedalme
60,STGCN,0,,4,2,,50,1.261273741722107,10.427448272705078,GConvLSTM,pedalme
61,STGCN,0,,4,2,,50,1.2787586450576782,10.285138607025146,GConvLSTM,pedalme
62,IT-STGCN,0,,4,2,,50,1.278251886367798,11.940314531326294,GConvLSTM,pedalme
63,IT-STGCN,0,,4,2,,50,1.2106802463531494,11.024413347244264,GConvLSTM,pedalme
64,STGCN,0,,4,2,,50,1.253311038017273,9.153480052947998,GConvLSTM,pedalme
65,STGCN,0,,4,2,,50,1.1654163599014282,9.67100954055786,GConvLSTM,pedalme
66,IT-STGCN,0,,4,2,,50,1.22253155708313,10.612139463424684,GConvLSTM,pedalme
67,IT-STGCN,0,,4,2,,50,1.1223355531692505,10.863195419311523,GConvLSTM,pedalme
68,STGCN,0,,4,2,,50,1.2303508520126345,9.799700021743774,GConvLSTM,pedalme
69,STGCN,0,,4,2,,50,1.1871134042739868,9.821151494979858,GConvLSTM,pedalme
70,IT-STGCN,0,,4,2,,50,1.201197624206543,11.06974458694458,GConvLSTM,pedalme
71,IT-STGCN,0,,4,2,,50,1.185985088348389,11.510772466659546,GConvLSTM,pedalme
72,STGCN,0,,4,2,,50,1.154746413230896,11.420775890350342,GConvLSTM,pedalme
73,STGCN,0,,4,2,,50,1.2324459552764893,11.02396035194397,GConvLSTM,pedalme
74,IT-STGCN,0,,4,2,,50,1.191460132598877,11.0158588886261,GConvLSTM,pedalme
75,IT-STGCN,0,,4,2,,50,1.2363301515579224,11.331923961639404,GConvLSTM,pedalme
76,STGCN,0,,4,2,,50,1.1786178350448608,10.034431457519531,GConvLSTM,pedalme
77,STGCN,0,,4,2,,50,1.1553386449813845,9.488018274307253,GConvLSTM,pedalme
78,IT-STGCN,0,,4,2,,50,1.2148704528808594,11.258260726928713,GConvLSTM,pedalme
79,IT-STGCN,0,,4,2,,50,1.1564875841140747,11.484253883361816,GConvLSTM,pedalme
80,STGCN,0,,4,2,,50,1.207467794418335,10.45659637451172,GConvLSTM,pedalme
81,STGCN,0,,4,2,,50,1.171834111213684,9.94655704498291,GConvLSTM,pedalme
82,IT-STGCN,0,,4,2,,50,1.4170472621917725,10.52625560760498,GConvLSTM,pedalme
83,IT-STGCN,0,,4,2,,50,1.2479512691497805,10.97826099395752,GConvLSTM,pedalme
84,STGCN,0,,4,2,,50,1.172617793083191,9.604038715362549,GConvLSTM,pedalme
85,STGCN,0,,4,2,,50,1.2783546447753906,9.315353155136108,GConvLSTM,pedalme
86,IT-STGCN,0,,4,2,,50,1.2364709377288818,10.75085735321045,GConvLSTM,pedalme
87,IT-STGCN,0,,4,2,,50,1.175343632698059,10.794343948364258,GConvLSTM,pedalme
88,STGCN,0,,4,2,,50,1.2542736530303955,9.625893354415894,GConvLSTM,pedalme
89,STGCN,0,,4,2,,50,1.1877340078353882,9.373695850372314,GConvLSTM,pedalme
90,IT-STGCN,0,,4,2,,50,1.2297656536102295,10.91123080253601,GConvLSTM,pedalme
91,IT-STGCN,0,,4,2,,50,1.1494991779327393,11.026259183883669,GConvLSTM,pedalme
92,STGCN,0,,4,2,,50,1.20201575756073,9.875622510910034,GConvLSTM,pedalme
93,STGCN,0,,4,2,,50,1.2303940057754517,7.524084091186523,GConvLSTM,pedalme
94,IT-STGCN,0,,4,2,,50,1.5199897289276123,6.192564964294434,GConvLSTM,pedalme
95,IT-STGCN,0,,4,2,,50,1.1258169412612915,7.702304363250732,GConvLSTM,pedalme
96,STGCN,0,,4,2,,50,1.240331768989563,7.83577561378479,GConvLSTM,pedalme
97,STGCN,0,,4,2,,50,1.2445871829986572,6.650407314300537,GConvLSTM,pedalme
98,IT-STGCN,0,,4,2,,50,1.341049075126648,6.754357814788818,GConvLSTM,pedalme
99,IT-STGCN,0,,4,2,,50,1.188693284988403,7.767305850982666,GConvLSTM,pedalme
100,STGCN,0,,4,2,,50,1.1475954055786133,5.650737524032593,GConvLSTM,pedalme
101,STGCN,0,,4,2,,50,1.1361145973205566,6.454465627670288,GConvLSTM,pedalme
102,IT-STGCN,0,,4,2,,50,1.2188276052474976,8.8979811668396,GConvLSTM,pedalme
103,IT-STGCN,0,,4,2,,50,1.1901086568832395,6.684808254241943,GConvLSTM,pedalme
104,STGCN,0,,4,2,,50,1.1570746898651123,5.236059188842773,GConvLSTM,pedalme
105,STGCN,0,,4,2,,50,1.2534652948379517,5.29177451133728,GConvLSTM,pedalme
106,IT-STGCN,0,,4,2,,50,1.4035186767578125,13.52637767791748,GConvLSTM,pedalme
107,IT-STGCN,0,,4,2,,50,1.2063206434249878,11.346652269363403,GConvLSTM,pedalme
108,STGCN,0,,4,2,,50,1.093798279762268,11.302857875823976,GConvLSTM,pedalme
109,STGCN,0,,4,2,,50,1.137609839439392,11.189099073410034,GConvLSTM,pedalme
