,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model,dataset
0,STGCN,0.8,rand,8,12,linear,50,1.3431633710861206,7879.8296020030975,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1093544960021973,42510.75935816765,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.342061161994934,7162.908118009567,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.149564504623413,43646.27431297302,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.433044195175171,8268.84422826767,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1619601249694824,42750.015630722046,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.4108269214630127,7519.654970407486,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1572083234786987,42235.02884721756,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.366609811782837,7509.543080329895,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.118674874305725,42620.6273188591,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.3626919984817505,7788.638126134872,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.104800820350647,40369.48482322693,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.321315884590149,8843.75150847435,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1049940586090088,44369.3527367115,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.4204049110412598,7151.328771829605,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.130699872970581,43329.49848198891,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.3908828496932983,7566.316673517227,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1201874017715454,39580.12397861481,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.4123995304107666,7226.734270572662,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.152841091156006,40659.276121377945,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.4357149600982666,7992.700267076492,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1083176136016846,39538.62392616272,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.3392212390899658,8376.827377557755,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.117620587348938,40780.24666333199,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.3297559022903442,7258.187789201736,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1284061670303345,44765.11725974083,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.4805002212524414,7448.852468013763,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1353517770767212,42070.310653448105,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.3716694116592407,8305.507067203522,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.137882947921753,75645.7763748169,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.2893589735031128,9638.346329689026,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1656006574630735,62533.92726683617,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.340151309967041,10486.426678180696,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1367559432983398,51817.07140612602,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.4352408647537231,8547.968441486359,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1183987855911257,39941.15746688843,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.494975209236145,4093.273543596268,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.133034110069275,23612.26709675789,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.386730074882507,3836.7294857501984,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.0922821760177612,20984.134768009186,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.4178619384765625,2678.929648399353,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.0991026163101196,21678.87951755524,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.3611785173416138,2631.0002455711365,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1516523361206057,17491.754536390305,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.4006052017211914,1837.5018458366396,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1383068561553955,18428.79462337494,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.355893611907959,2050.346958637237,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.121589183807373,18983.83789110184,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.324610471725464,2541.6943747997284,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1119654178619385,18473.83375597,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.3209651708602903,3194.734477043152,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.143396496772766,38163.63177752495,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.4061845541000366,8952.021141290665,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.131696343421936,33010.5967130661,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.379905104637146,6089.505087375641,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1358593702316284,38703.070553302765,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.432973861694336,5541.216000080109,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1177396774291992,37880.86700129509,TGCN,windmillsmall
0,STGCN,0.8,rand,8,12,linear,50,1.382106900215149,4819.33421587944,TGCN,windmillsmall
1,IT-STGCN,0.8,rand,8,12,linear,50,1.1230181455612185,44295.22028827667,TGCN,windmillsmall
